Identificador de URL;Nombre;Categorías;Nombre de propiedad 1;Valor de propiedad 1;Nombre de propiedad 2;Valor de propiedad 2;Nombre de propiedad 3;Valor de propiedad 3;Precio;Precio promocional;Peso (kg);Alto (cm);Ancho (cm);Profundidad (cm);Stock;SKU;Código de barras;Mostrar en tienda;Envío sin cargo;Descripción;Tags;Título para SEO;Descripción para SEO;Marca;Producto Físico;MPN (Número de pieza del fabricante);Sexo;Rango de edad;Costo;Imagen;Archivo imagen asignado
tornillo-hospa-ph2-galv-3-5x35mm-1000-unidades-015-31-093;Tornillo Hospa PH2. Galv 3,5x35mm (1000 unidades);Hogar y Obra;;;;;;;26355.00;;;;;;;015.31.093;;SI;NO;Marca: HAFELE<br>Código: 015.31.093<br>Producto disponible en Herrajes Darío.;HAFELE;Tornillo Hospa PH2. Galv 3,5x35mm (1000 unidades) | Herrajes Darío;Tornillo Hospa PH2. Galv 3,5x35mm (1000 unidades) marca HAFELE. Código 015.31.093. Consultá disponibilidad en Herrajes Darío.;HAFELE;SI;;;;;https://drive.google.com/uc?export=view&id=1--FY5meuiCshYSxCAyj6BcDZlShYrSO7;Tornillozinc.jpg
tornillo-hospa-ph2-galv-3-5x40mm-500-unidades-015-31-094;Tornillo Hospa PH2. Galv 3,5x40mm (500 unidades);Hogar y Obra;;;;;;;16065.00;;;;;;;015.31.094;;SI;NO;Marca: HAFELE<br>Código: 015.31.094<br>Producto disponible en Herrajes Darío.;HAFELE;Tornillo Hospa PH2. Galv 3,5x40mm (500 unidades) | Herrajes Darío;Tornillo Hospa PH2. Galv 3,5x40mm (500 unidades) marca HAFELE. Código 015.31.094. Consultá disponibilidad en Herrajes Darío.;HAFELE;SI;;;;;https://drive.google.com/uc?export=view&id=1--FY5meuiCshYSxCAyj6BcDZlShYrSO7;Tornillozinc.jpg
tornillo-hospa-ph2-galv-3-5x45mm-500-unidades-015-31-095;Tornillo Hospa PH2. Galv 3,5x45mm (500 unidades);Hogar y Obra;;;;;;;16800.00;;;;;;;015.31.095;;SI;NO;Marca: HAFELE<br>Código: 015.31.095<br>Producto disponible en Herrajes Darío.;HAFELE;Tornillo Hospa PH2. Galv 3,5x45mm (500 unidades) | Herrajes Darío;Tornillo Hospa PH2. Galv 3,5x45mm (500 unidades) marca HAFELE. Código 015.31.095. Consultá disponibilidad en Herrajes Darío.;HAFELE;SI;;;;;https://drive.google.com/uc?export=view&id=1--FY5meuiCshYSxCAyj6BcDZlShYrSO7;Tornillozinc.jpg
tornillo-hospa-ph2-galv-3-5x50mm-500-unidades-015-31-096;Tornillo Hospa PH2. Galv 3,5x50mm (500 unidades);Hogar y Obra;;;;;;;18795.00;;;;;;;015.31.096;;SI;NO;Marca: HAFELE<br>Código: 015.31.096<br>Producto disponible en Herrajes Darío.;HAFELE;Tornillo Hospa PH2. Galv 3,5x50mm (500 unidades) | Herrajes Darío;Tornillo Hospa PH2. Galv 3,5x50mm (500 unidades) marca HAFELE. Código 015.31.096. Consultá disponibilidad en Herrajes Darío.;HAFELE;SI;;;;;https://drive.google.com/uc?export=view&id=1--FY5meuiCshYSxCAyj6BcDZlShYrSO7;Tornillozinc.jpg
tornillo-drywall-negro-3-5x17mm-1000-unidades-015-97-030;Tornillo Drywall Negro 3,5x17mm (1000 unidades);Hogar y Obra;;;;;;;19950.00;;;;;;;015.97.030;;SI;NO;Marca: HAFELE<br>Código: 015.97.030<br>Producto disponible en Herrajes Darío.;HAFELE;Tornillo Drywall Negro 3,5x17mm (1000 unidades) | Herrajes Darío;Tornillo Drywall Negro 3,5x17mm (1000 unidades) marca HAFELE. Código 015.97.030. Consultá disponibilidad en Herrajes Darío.;HAFELE;SI;;;;;https://drive.google.com/uc?export=view&id=11E53LKnuMOZDXEck9lICsuXekzINERy1;TornilloNgo.jpg
tornillo-drywall-negro-3-5x20mm-1000-unidades-015-97-032;Tornillo Drywall Negro 3,5x20mm (1000 unidades);Hogar y Obra;;;;;;;21000.00;;;;;;;015.97.032;;SI;NO;Marca: HAFELE<br>Código: 015.97.032<br>Producto disponible en Herrajes Darío.;HAFELE;Tornillo Drywall Negro 3,5x20mm (1000 unidades) | Herrajes Darío;Tornillo Drywall Negro 3,5x20mm (1000 unidades) marca HAFELE. Código 015.97.032. Consultá disponibilidad en Herrajes Darío.;HAFELE;SI;;;;;https://drive.google.com/uc?export=view&id=11E53LKnuMOZDXEck9lICsuXekzINERy1;TornilloNgo.jpg
tornillo-drywall-negro-3-5x25mm-1000-unidades-015-97-033;Tornillo Drywall Negro 3,5x25mm (1000 unidades);Hogar y Obra;;;;;;;23940.00;;;;;;;015.97.033;;SI;NO;Marca: HAFELE<br>Código: 015.97.033<br>Producto disponible en Herrajes Darío.;HAFELE;Tornillo Drywall Negro 3,5x25mm (1000 unidades) | Herrajes Darío;Tornillo Drywall Negro 3,5x25mm (1000 unidades) marca HAFELE. Código 015.97.033. Consultá disponibilidad en Herrajes Darío.;HAFELE;SI;;;;;https://drive.google.com/uc?export=view&id=11E53LKnuMOZDXEck9lICsuXekzINERy1;TornilloNgo.jpg
tornillo-drywall-negro-3-5x30mm-1000-unidades-015-97-034;Tornillo Drywall Negro 3,5x30mm (1000 unidades);Hogar y Obra;;;;;;;27825.00;;;;;;;015.97.034;;SI;NO;Marca: HAFELE<br>Código: 015.97.034<br>Producto disponible en Herrajes Darío.;HAFELE;Tornillo Drywall Negro 3,5x30mm (1000 unidades) | Herrajes Darío;Tornillo Drywall Negro 3,5x30mm (1000 unidades) marca HAFELE. Código 015.97.034. Consultá disponibilidad en Herrajes Darío.;HAFELE;SI;;;;;https://drive.google.com/uc?export=view&id=11E53LKnuMOZDXEck9lICsuXekzINERy1;TornilloNgo.jpg
tornillo-drywall-negro-3-5x40mm-1000-unidades-015-97-036;Tornillo Drywall Negro 3,5x40mm (1000 unidades);Hogar y Obra;;;;;;;17850.00;;;;;;;015.97.036;;SI;NO;Marca: HAFELE<br>Código: 015.97.036<br>Producto disponible en Herrajes Darío.;HAFELE;Tornillo Drywall Negro 3,5x40mm (1000 unidades) | Herrajes Darío;Tornillo Drywall Negro 3,5x40mm (1000 unidades) marca HAFELE. Código 015.97.036. Consultá disponibilidad en Herrajes Darío.;HAFELE;SI;;;;;https://drive.google.com/uc?export=view&id=11E53LKnuMOZDXEck9lICsuXekzINERy1;TornilloNgo.jpg
tornillo-drywall-negro-3-5x50mm-1000-unidades-015-97-038;Tornillo Drywall Negro 3,5x50mm (1000 unidades);Hogar y Obra;;;;;;;20685.00;;;;;;;015.97.038;;SI;NO;Marca: HAFELE<br>Código: 015.97.038<br>Producto disponible en Herrajes Darío.;HAFELE;Tornillo Drywall Negro 3,5x50mm (1000 unidades) | Herrajes Darío;Tornillo Drywall Negro 3,5x50mm (1000 unidades) marca HAFELE. Código 015.97.038. Consultá disponibilidad en Herrajes Darío.;HAFELE;SI;;;;;https://drive.google.com/uc?export=view&id=11E53LKnuMOZDXEck9lICsuXekzINERy1;TornilloNgo.jpg
portaresiduo-doble-acero-inox-12lts-cada-tacho-2000;PortaResiduo Doble Acero Inox. 12lts. Cada tacho;Accesorios de Cocina;;;;;;;129360.00;;;;;;;2000;;SI;NO;Marca: FARK<br>Código: 2000<br>Producto disponible en Herrajes Darío.;FARK;PortaResiduo Doble Acero Inox. 12lts. Cada tacho | Herrajes Darío;PortaResiduo Doble Acero Inox. 12lts. Cada tacho marca FARK. Código 2000. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;https://drive.google.com/uc?export=view&id=16SP24BCRWKx-Ks388IFmsi00zqXQ9U0m;2000.jpg
portaresiduo-alto-plastico-blanco-16lts-2001;PortaResiduo Alto Plastico Blanco. 16lts.;Accesorios de Cocina;;;;;;;69877.50;;;;;;;2001;;SI;NO;Marca: FARK<br>Código: 2001<br>Producto disponible en Herrajes Darío.;FARK;PortaResiduo Alto Plastico Blanco. 16lts. | Herrajes Darío;PortaResiduo Alto Plastico Blanco. 16lts. marca FARK. Código 2001. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;https://drive.google.com/uc?export=view&id=1J9r88XYxaCUvuNRVSsbC94m9sM3Tx5BF;2001.jpg
portaresiduo-alto-acero-inox-12lts-2001-ac;PortaResiduo Alto Acero Inox. 12lts.;Accesorios de Cocina;;;;;;;75337.50;;;;;;;2001/AC;;SI;NO;Marca: FARK<br>Código: 2001/AC<br>Producto disponible en Herrajes Darío.;FARK;PortaResiduo Alto Acero Inox. 12lts. | Herrajes Darío;PortaResiduo Alto Acero Inox. 12lts. marca FARK. Código 2001/AC. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;https://drive.google.com/uc?export=view&id=1Spi9IIPgfTV_nBdsuI_hqZVmEZOz9fhO;2001-ac.jpg
portaresiduo-alto-con-canasto-plastico-blanco-16lts-2002;PortaResiduo Alto con Canasto Plastico Blanco. 16lts.;Accesorios de Cocina;;;;;;;73342.50;;;;;;;2002;;SI;NO;Marca: FARK<br>Código: 2002<br>Producto disponible en Herrajes Darío.;FARK;PortaResiduo Alto con Canasto Plastico Blanco. 16lts. | Herrajes Darío;PortaResiduo Alto con Canasto Plastico Blanco. 16lts. marca FARK. Código 2002. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;https://drive.google.com/uc?export=view&id=1If_L7VD0RKxyocihP65f28U_wGFEEQPn;2002-ac.jpg
portaresiduo-alto-con-canasto-acero-inox-12lts-2002-ac;PortaResiduo Alto con Canasto Acero Inox. 12lts.;Accesorios de Cocina;;;;;;;87780.00;;;;;;;2002/AC;;SI;NO;Marca: FARK<br>Código: 2002/AC<br>Producto disponible en Herrajes Darío.;FARK;PortaResiduo Alto con Canasto Acero Inox. 12lts. | Herrajes Darío;PortaResiduo Alto con Canasto Acero Inox. 12lts. marca FARK. Código 2002/AC. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;https://drive.google.com/uc?export=view&id=1If_L7VD0RKxyocihP65f28U_wGFEEQPn;2002-ac.jpg
portaresiduo-redondo-p-puerta-blanco-10lts-2003-b;PortaResiduo Redondo P/ Puerta Blanco . 10lts.;Accesorios de Cocina;;;;;;;17955.00;;;;;;;2003/B;;SI;NO;Marca: FARK<br>Código: 2003/B<br>Producto disponible en Herrajes Darío.;FARK;PortaResiduo Redondo P/ Puerta Blanco . 10lts. | Herrajes Darío;PortaResiduo Redondo P/ Puerta Blanco . 10lts. marca FARK. Código 2003/B. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;https://drive.google.com/uc?export=view&id=1sTFdT9zG6D0hn_nR2fmrrzkFvfqYY9uT;2003-b.jpg
portaresiduo-redondo-p-puerta-gris-10lts-2003-g;PortaResiduo Redondo P/ Puerta Gris . 10lts.;Accesorios de Cocina;;;;;;;17955.00;;;;;;;2003/G;;SI;NO;Marca: FARK<br>Código: 2003/G<br>Producto disponible en Herrajes Darío.;FARK;PortaResiduo Redondo P/ Puerta Gris . 10lts. | Herrajes Darío;PortaResiduo Redondo P/ Puerta Gris . 10lts. marca FARK. Código 2003/G. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;https://drive.google.com/uc?export=view&id=1sTFdT9zG6D0hn_nR2fmrrzkFvfqYY9uT;2003-b.jpg
portaresiduo-redondo-p-pta-acero-inox-10lts-sin-soga-2003-n;PortaResiduo Redondo P/Pta Acero Inox 10lts. (sin soga);Accesorios de Cocina;;;;;;;38587.50;;;;;;;2003/N;;SI;NO;Marca: FARK<br>Código: 2003/N<br>Producto disponible en Herrajes Darío.;FARK;PortaResiduo Redondo P/Pta Acero Inox 10lts. (sin soga) | Herrajes Dar;PortaResiduo Redondo P/Pta Acero Inox 10lts. (sin soga) marca FARK. Código 2003/N. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;https://drive.google.com/uc?export=view&id=1xNpKU7_Jt8N0kVn40_aiz6MAywctm5BG;2003-n.jpg
portaresiduo-bajo-plastico-blanco-14lts-2007;PortaResiduo Bajo Plastico Blanco. 14lts.;Accesorios de Cocina;;;;;;;44152.50;;;;;;;2007;;SI;NO;Marca: FARK<br>Código: 2007<br>Producto disponible en Herrajes Darío.;FARK;PortaResiduo Bajo Plastico Blanco. 14lts. | Herrajes Darío;PortaResiduo Bajo Plastico Blanco. 14lts. marca FARK. Código 2007. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;https://drive.google.com/uc?export=view&id=181bpI65rZmUQuxoNS_5Bj5hsU3c01wKS;2007.jpg
portaresiduo-doble-plastico-15lts-cada-tacho-2022;PortaResiduo Doble Plastico. 15lts. Cada tacho;Accesorios de Cocina;;;;;;;78382.50;;;;;;;2022;;SI;NO;Marca: FARK<br>Código: 2022<br>Producto disponible en Herrajes Darío.;FARK;PortaResiduo Doble Plastico. 15lts. Cada tacho | Herrajes Darío;PortaResiduo Doble Plastico. 15lts. Cada tacho marca FARK. Código 2022. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;https://drive.google.com/uc?export=view&id=11mC9dK5jqud6G-rZZym3JxehhOqBC8fS;2022.jpg
canasto-2-niveles-f230-a480-p450-cromo-5024;Canasto 2 niveles F230 A480 P450 cromo;Accesorios de Cocina;;;;;;;94311.00;;;;;;;5024;;SI;NO;Marca: FARK<br>Código: 5024<br>Producto disponible en Herrajes Darío.;FARK;Canasto 2 niveles F230 A480 P450 cromo | Herrajes Darío;Canasto 2 niveles F230 A480 P450 cromo marca FARK. Código 5024. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;;
canasto-3-niveles-f260-a530-p490-cromo-5025;Canasto 3 niveles F260 A530 P490 cromo;Accesorios de Cocina;;;;;;;93870.00;;;;;;;5025;;SI;NO;Marca: FARK<br>Código: 5025<br>Producto disponible en Herrajes Darío.;FARK;Canasto 3 niveles F260 A530 P490 cromo | Herrajes Darío;Canasto 3 niveles F260 A530 P490 cromo marca FARK. Código 5025. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;https://drive.google.com/uc?export=view&id=1XEMqur3hjSwVYH-riPYTMkwRokMxHm4O;5025.jpg
canasto-extraible-2-nivel-130x530x450-cromo-5020;Canasto Extraible 2 nivel 130x530x450 cromo;Accesorios de Cocina;;;;;;;87517.50;;;;;;;5020;;SI;NO;Marca: FARK<br>Código: 5020<br>Producto disponible en Herrajes Darío.;FARK;Canasto Extraible 2 nivel 130x530x450 cromo | Herrajes Darío;Canasto Extraible 2 nivel 130x530x450 cromo marca FARK. Código 5020. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;https://drive.google.com/uc?export=view&id=1GYEumigYq2hHvwcmI-O3XO6rt56TtLsw;5020-a.jpg
canasto-extraible-2-nivel-130x530x450-pintado-cromo-5020-pc;Canasto Extraible 2 nivel 130x530x450 pintado cromo;Accesorios de Cocina;;;;;;;60196.50;;;;;;;5020/PC;;SI;NO;Marca: FARK<br>Código: 5020/PC<br>Producto disponible en Herrajes Darío.;FARK;Canasto Extraible 2 nivel 130x530x450 pintado cromo | Herrajes Darío;Canasto Extraible 2 nivel 130x530x450 pintado cromo marca FARK. Código 5020/PC. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;https://drive.google.com/uc?export=view&id=1GYEumigYq2hHvwcmI-O3XO6rt56TtLsw;5020-a.jpg
canasto-extraible-2-nivel-130x530x450-color-5020-a;Canasto Extraible 2 nivel 130x530x450 color;Accesorios de Cocina;;;;;;;51261.00;;;;;;;5020/A;;SI;NO;Marca: FARK<br>Código: 5020/A<br>Producto disponible en Herrajes Darío.;FARK;Canasto Extraible 2 nivel 130x530x450 color | Herrajes Darío;Canasto Extraible 2 nivel 130x530x450 color marca FARK. Código 5020/A. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;https://drive.google.com/uc?export=view&id=1GYEumigYq2hHvwcmI-O3XO6rt56TtLsw;5020-a.jpg
canasto-extraible-2-nivel-230x530x450-cromo-5022;Canasto Extraible 2 nivel 230x530x450 cromo;Accesorios de Cocina;;;;;;;89880.00;;;;;;;5022;;SI;NO;Marca: FARK<br>Código: 5022<br>Producto disponible en Herrajes Darío.;FARK;Canasto Extraible 2 nivel 230x530x450 cromo | Herrajes Darío;Canasto Extraible 2 nivel 230x530x450 cromo marca FARK. Código 5022. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;;
canasto-extraible-2-nivel-230x530x450-pintado-cromo-5022-pc;Canasto Extraible 2 nivel 230x530x450 pintado cromo;Accesorios de Cocina;;;;;;;65887.50;;;;;;;5022/PC;;SI;NO;Marca: FARK<br>Código: 5022/PC<br>Producto disponible en Herrajes Darío.;FARK;Canasto Extraible 2 nivel 230x530x450 pintado cromo | Herrajes Darío;Canasto Extraible 2 nivel 230x530x450 pintado cromo marca FARK. Código 5022/PC. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;;
canasto-extraible-2-nivel-230x530x450-color-5022-b;Canasto Extraible 2 nivel 230x530x450 color;Accesorios de Cocina;;;;;;;57120.00;;;;;;;5022/B;;SI;NO;Marca: FARK<br>Código: 5022/B<br>Producto disponible en Herrajes Darío.;FARK;Canasto Extraible 2 nivel 230x530x450 color | Herrajes Darío;Canasto Extraible 2 nivel 230x530x450 color marca FARK. Código 5022/B. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;;
canasto-extraible-2-nivel-360x530x450-cromo-5037-c;Canasto Extraible 2 nivel 360x530x450 cromo;Accesorios de Cocina;;;;;;;130998.00;;;;;;;5037/C;;SI;NO;Marca: FARK<br>Código: 5037/C<br>Producto disponible en Herrajes Darío.;FARK;Canasto Extraible 2 nivel 360x530x450 cromo | Herrajes Darío;Canasto Extraible 2 nivel 360x530x450 cromo marca FARK. Código 5037/C. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;;
canasto-extraible-2-nivel-360x530x450-color-5037;Canasto Extraible 2 nivel 360x530x450 color;Accesorios de Cocina;;;;;;;62055.00;;;;;;;5037;;SI;NO;Marca: FARK<br>Código: 5037<br>Producto disponible en Herrajes Darío.;FARK;Canasto Extraible 2 nivel 360x530x450 color | Herrajes Darío;Canasto Extraible 2 nivel 360x530x450 color marca FARK. Código 5037. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;;
canasto-extraible-2-nivel-360x530x450-pintado-cromo-5037-pc;Canasto Extraible 2 nivel 360x530x450 pintado cromo;Accesorios de Cocina;;;;;;;70875.00;;;;;;;5037/PC;;SI;NO;Marca: FARK<br>Código: 5037/PC<br>Producto disponible en Herrajes Darío.;FARK;Canasto Extraible 2 nivel 360x530x450 pintado cromo | Herrajes Darío;Canasto Extraible 2 nivel 360x530x450 pintado cromo marca FARK. Código 5037/PC. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;;
canasto-extraible-3-nivel-230x530x450-cromo-5023;Canasto Extraible 3 nivel 230x530x450 cromo;Accesorios de Cocina;;;;;;;97860.00;;;;;;;5023;;SI;NO;Marca: FARK<br>Código: 5023<br>Producto disponible en Herrajes Darío.;FARK;Canasto Extraible 3 nivel 230x530x450 cromo | Herrajes Darío;Canasto Extraible 3 nivel 230x530x450 cromo marca FARK. Código 5023. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;https://drive.google.com/uc?export=view&id=1BO-uqdH2CRZ2qDIyfAqiR5cz5YJycvbI;5023-B.jpg
canasto-extraible-3-nivel-230x530x450-color-5023-b;Canasto Extraible 3 nivel 230x530x450 color;Accesorios de Cocina;;;;;;;60007.50;;;;;;;5023/B;;SI;NO;Marca: FARK<br>Código: 5023/B<br>Producto disponible en Herrajes Darío.;FARK;Canasto Extraible 3 nivel 230x530x450 color | Herrajes Darío;Canasto Extraible 3 nivel 230x530x450 color marca FARK. Código 5023/B. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;https://drive.google.com/uc?export=view&id=1BO-uqdH2CRZ2qDIyfAqiR5cz5YJycvbI;5023-B.jpg
canasto-extraible-3-nivel-230x530x450-pintado-cromo-5023-pc;Canasto Extraible 3 nivel 230x530x450 pintado cromo;Accesorios de Cocina;;;;;;;70455.00;;;;;;;5023/PC;;SI;NO;Marca: FARK<br>Código: 5023/PC<br>Producto disponible en Herrajes Darío.;FARK;Canasto Extraible 3 nivel 230x530x450 pintado cromo | Herrajes Darío;Canasto Extraible 3 nivel 230x530x450 pintado cromo marca FARK. Código 5023/PC. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;https://drive.google.com/uc?export=view&id=1BO-uqdH2CRZ2qDIyfAqiR5cz5YJycvbI;5023-B.jpg
canasto-extraible-3-nivel-360x530x450-cromo-5038;Canasto Extraible 3 nivel 360x530x450 cromo;Accesorios de Cocina;;;;;;;159337.50;;;;;;;5038;;SI;NO;Marca: FARK<br>Código: 5038<br>Producto disponible en Herrajes Darío.;FARK;Canasto Extraible 3 nivel 360x530x450 cromo | Herrajes Darío;Canasto Extraible 3 nivel 360x530x450 cromo marca FARK. Código 5038. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;https://drive.google.com/uc?export=view&id=1B_uSyfyWTv2_DeKMoSKf8MSqBGfO9DCP;5038-B.jpg
canasto-extraible-3-nivel-360x530x450-color-5038-b;Canasto Extraible 3 nivel 360x530x450 color;Accesorios de Cocina;;;;;;;77091.00;;;;;;;5038/B;;SI;NO;Marca: FARK<br>Código: 5038/B<br>Producto disponible en Herrajes Darío.;FARK;Canasto Extraible 3 nivel 360x530x450 color | Herrajes Darío;Canasto Extraible 3 nivel 360x530x450 color marca FARK. Código 5038/B. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;https://drive.google.com/uc?export=view&id=1B_uSyfyWTv2_DeKMoSKf8MSqBGfO9DCP;5038-B.jpg
canasto-extraible-3-nivel-360x530x450-pintado-cromo-5038-pc;Canasto Extraible 3 nivel 360x530x450 pintado cromo;Accesorios de Cocina;;;;;;;92295.00;;;;;;;5038/PC;;SI;NO;Marca: FARK<br>Código: 5038/PC<br>Producto disponible en Herrajes Darío.;FARK;Canasto Extraible 3 nivel 360x530x450 pintado cromo | Herrajes Darío;Canasto Extraible 3 nivel 360x530x450 pintado cromo marca FARK. Código 5038/PC. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;https://drive.google.com/uc?export=view&id=1B_uSyfyWTv2_DeKMoSKf8MSqBGfO9DCP;5038-B.jpg
canasto-esquinero-extraible-sug-480x750x570-izq-der-5070;Canasto Esquinero Extraible Sug. 480x750x570 IZQ/DER;Accesorios de Cocina;;;;;;;323925.00;;;;;;;5070;;SI;NO;Marca: FARK<br>Código: 5070<br>Producto disponible en Herrajes Darío.;FARK;Canasto Esquinero Extraible Sug. 480x750x570 IZQ/DER | Herrajes Darío;Canasto Esquinero Extraible Sug. 480x750x570 IZQ/DER marca FARK. Código 5070. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;https://drive.google.com/uc?export=view&id=1B8IlvhukZzWjJUawDvPQ_rv03xhJqEDo;5070.jpg
escurreplatos-de-apoyar-acero-inox-cromo-4002-ac;Escurreplatos de Apoyar Acero Inox cromo;Accesorios de Cocina;;;;;;;87780.00;;;;;;;4002/AC;;SI;NO;Marca: FARK<br>Código: 4002/AC<br>Producto disponible en Herrajes Darío.;FARK;Escurreplatos de Apoyar Acero Inox cromo | Herrajes Darío;Escurreplatos de Apoyar Acero Inox cromo marca FARK. Código 4002/AC. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;https://drive.google.com/uc?export=view&id=1g2423zGpIqAUHAgx7P5Pc3COJbw7G1QZ;2008-G.jpg
escurreplatos-de-apoyar-acero-inox-negro-4002-n;Escurreplatos de Apoyar Acero Inox negro;Accesorios de Cocina;;;;;;;62580.00;;;;;;;4002/N;;SI;NO;Marca: FARK<br>Código: 4002/N<br>Producto disponible en Herrajes Darío.;FARK;Escurreplatos de Apoyar Acero Inox negro | Herrajes Darío;Escurreplatos de Apoyar Acero Inox negro marca FARK. Código 4002/N. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;https://drive.google.com/uc?export=view&id=1g2423zGpIqAUHAgx7P5Pc3COJbw7G1QZ;2008-G.jpg
cubiertero-blanco-o-gris-300x470-2004;Cubiertero Blanco o Gris 300x470;Accesorios de Cocina;;;;;;;16380.00;;;;;;;2004;;SI;NO;Marca: FARK<br>Código: 2004<br>Producto disponible en Herrajes Darío.;FARK;Cubiertero Blanco o Gris 300x470 | Herrajes Darío;Cubiertero Blanco o Gris 300x470 marca FARK. Código 2004. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;https://drive.google.com/uc?export=view&id=1eS3HK21YLuyfqAhv2lGxxKNLH1yWik0i;2011.jpg
cubiertero-blanco-o-gris-350x470-2005;Cubiertero Blanco o Gris 350x470;Accesorios de Cocina;;;;;;;18375.00;;;;;;;2005;;SI;NO;Marca: FARK<br>Código: 2005<br>Producto disponible en Herrajes Darío.;FARK;Cubiertero Blanco o Gris 350x470 | Herrajes Darío;Cubiertero Blanco o Gris 350x470 marca FARK. Código 2005. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;https://drive.google.com/uc?export=view&id=1eS3HK21YLuyfqAhv2lGxxKNLH1yWik0i;2011.jpg
cubiertero-blanco-o-gris-400x500-2006;Cubiertero Blanco o Gris 400x500;Accesorios de Cocina;;;;;;;21000.00;;;;;;;2006;;SI;NO;Marca: FARK<br>Código: 2006<br>Producto disponible en Herrajes Darío.;FARK;Cubiertero Blanco o Gris 400x500 | Herrajes Darío;Cubiertero Blanco o Gris 400x500 marca FARK. Código 2006. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;https://drive.google.com/uc?export=view&id=1eS3HK21YLuyfqAhv2lGxxKNLH1yWik0i;2011.jpg
cubiertero-blanco-o-gris-600x500-2006-a;Cubiertero Blanco o Gris 600x500;Accesorios de Cocina;;;;;;;31867.50;;;;;;;2006/A;;SI;NO;Marca: FARK<br>Código: 2006/A<br>Producto disponible en Herrajes Darío.;FARK;Cubiertero Blanco o Gris 600x500 | Herrajes Darío;Cubiertero Blanco o Gris 600x500 marca FARK. Código 2006/A. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;https://drive.google.com/uc?export=view&id=1eS3HK21YLuyfqAhv2lGxxKNLH1yWik0i;2011.jpg
cubiertero-blanco-o-gris-450x500-2008;Cubiertero Blanco o Gris 450x500;Accesorios de Cocina;;;;;;;24780.00;;;;;;;2008;;SI;NO;Marca: FARK<br>Código: 2008<br>Producto disponible en Herrajes Darío.;FARK;Cubiertero Blanco o Gris 450x500 | Herrajes Darío;Cubiertero Blanco o Gris 450x500 marca FARK. Código 2008. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;https://drive.google.com/uc?export=view&id=1eS3HK21YLuyfqAhv2lGxxKNLH1yWik0i;2011.jpg
cubiertero-blanco-o-gris-760x500-2009;Cubiertero Blanco o Gris 760x500;Accesorios de Cocina;;;;;;;36225.00;;;;;;;2009;;SI;NO;Marca: FARK<br>Código: 2009<br>Producto disponible en Herrajes Darío.;FARK;Cubiertero Blanco o Gris 760x500 | Herrajes Darío;Cubiertero Blanco o Gris 760x500 marca FARK. Código 2009. Consultá disponibilidad en Herrajes Darío.;FARK;SI;;;;;https://drive.google.com/uc?export=view&id=1eS3HK21YLuyfqAhv2lGxxKNLH1yWik0i;2011.jpg
